UID,WR_GROUP,GRP_ACRES,TRGT_ACRES,OVLP_ACRES,OVLP_PCT,Year
1370752,542,160,20.8687107498,20.4119390096,0.978112124626,2008
1228338,543,276,119.049547376,118.524041973,0.995585826113,2008
1370451,543,276,3.33630148512,3.33630148521,1.00000000003,2008
353323,543,276,4.67585386291,4.67585386299,1.00000000002,2008
1371405,543,276,8.7485682039,8.57314320011,0.979948146976,2008
352508,543,276,124.158689148,123.982253397,0.998578949636,2008
1371493,543,276,9.22122471427,8.94151221005,0.969666447474,2008
351893,543,276,8.2804357353,8.20270250562,0.990612422804,2008
180655,544,606,124.29410557,124.294105571,1,2008
1333473,544,606,120.492604305,120.492604305,1,2008
180850,544,606,120.409844355,120.404362165,0.999954470586,2008
180778,544,606,147.880100509,147.880100509,1,2008
374406,545,150,124.401880455,123.933493235,0.99623488634,2008
378448,545,150,8.50988827594,8.50988827597,1,2008
1380107,545,150,8.16797496295,7.47752714188,0.915468910691,2008
375208,545,150,8.73848941501,8.73848941513,1.00000000001,2008
347953,547,160,60.7546053064,60.7546053064,1,2008
348771,547,160,35.0277053394,32.5586922458,0.929512565276,2008
349546,547,160,61.3484331872,61.0866034158,0.995732087069,2008
351117,548,160.180000305,123.327846191,123.089939216,0.998070938701,2008
1370430,548,160.180000305,7.03331257258,7.03331257251,0.99999999999,2008
348641,548,160.180000305,8.07712656655,7.62068436449,0.943489532039,2008
375483,549,194,75.3672008054,75.3448346512,0.999703237564,2008
348336,550,160,33.5236599483,32.8688364254,0.980466824806,2008
350864,550,160,123.954113819,123.95411382,1,2008
568899,550,160,1.13032204693,1.13032204694,1.00000000001,2008
582620,551,244,6.72572514589,6.72572514598,1.00000000001,2008
1371245,551,244,125.432886336,125.432886336,1,2008
354109,551,244,184.097842565,122.639124331,0.666162745976,2008
351447,551,244,41.6856515249,34.0668179223,0.817231269661,2008
375215,552,320,121.522622507,121.522622508,1,2008
377934,552,320,122.104655455,122.104655455,0.999999999998,2008
350190,553,516,126.697928231,126.697928231,1,2008
350521,553,516,6.51475757415,6.51475757413,0.999999999997,2008
353854,553,516,6.42811250327,6.4281125033,1,2008
349825,553,516,120.690675916,119.681248747,0.991636245622,2008
351764,553,516,117.554754705,117.499225383,0.999527630148,2008
354368,553,516,8.07985791597,8.07985791612,1.00000000002,2008
571102,553,516,1.05105501958,1.05105501957,0.999999999985,2008
571103,553,516,3.49578330944,3.49578330938,0.999999999981,2008
354042,553,516,6.99388600484,6.99388600473,0.999999999984,2008
1371159,553,516,123.98283192,123.98283192,1,2008
352021,554,130,69.8619213673,69.8619213673,1,2008
350645,554,130,32.7305664306,32.7305664302,0.999999999989,2008
351596,554,130,19.0354093062,19.0354093065,1.00000000001,2008
347892,555,170,20.1648422177,20.1648422178,1.00000000001,2008
377581,556,317,246.128369763,246.128369764,1,2008
377962,556,317,64.7555144822,62.8490743553,0.970559416567,2008
352365,558,160,36.9369359124,36.9369359124,0.999999999998,2008
354523,558,160,36.3726104716,36.3726104714,0.999999999996,2008
354624,559,77,49.2209813305,49.0930613086,0.997401107853,2008
354902,559,77,3.59690103577,3.3884528946,0.942047852002,2008
348121,559,77,4.51465780538,4.11955807887,0.912485122118,2008
353699,560,160,60.4515261508,60.4515261506,0.999999999997,2008
347904,560,160,60.0824874433,60.0824874433,1,2008
353786,561,160,64.981235011,64.9376775684,0.999329691986,2008
582618,561,160,7.88058216333,7.88058216335,1,2008
352301,561,160,62.2650241436,61.6215436917,0.989665458887,2008
352332,561,160,7.27952672454,7.05407433186,0.969029251323,2008
1371694,561,160,7.54267487825,7.41735344179,0.983385014139,2008
348002,562,640,119.56311143,119.56311143,1,2008
350286,562,640,121.626194718,121.626194718,1,2008
351375,562,640,36.6876481613,36.6876481609,0.999999999988,2008
353784,562,640,38.4785249326,38.4785249323,0.999999999992,2008
350744,562,640,61.6260514122,61.626051412,0.999999999997,2008
350993,562,640,8.17771792029,8.17771791987,0.999999999948,2008
354749,562,640,59.101183174,59.1011831746,1.00000000001,2008
1371822,562,640,8.83850982232,8.83850982225,0.999999999992,2008
1228062,562,640,7.37861837547,7.37861837529,0.999999999976,2008
351470,562,640,7.79694488523,7.79694488522,0.999999999999,2008
353466,562,640,59.2588830886,59.2588830887,1,2008
354295,562,640,61.4052485116,61.4052485114,0.999999999998,2008
1371906,562,640,9.31272023394,9.31272023386,0.999999999991,2008
1370871,563,160,60.4156983866,60.3642373799,0.999148217961,2008
354472,563,160,7.73793348087,7.71234802398,0.996693502606,2008
350916,563,160,61.3585304,61.1343671869,0.996346665872,2008
354179,564,160,120.879045392,120.879045392,0.999999999999,2008
1371504,565,320,61.5704138217,61.5704138216,0.999999999998,2008
354816,565,320,61.5240597665,61.5240597663,0.999999999997,2008
353148,566,160,122.320523179,122.320354173,0.999998618334,2008
353309,566,160,35.1121214324,34.8789993278,0.993360637436,2008
376856,569,160,114.392350392,113.996913171,0.996543149781,2008
352601,571,148.549999237,107.108092256,107.108092256,1,2008
352617,571,148.549999237,40.9210698604,39.6575094793,0.969122010117,2008
378577,572,131.5,117.457044315,117.103600512,0.996990867549,2008
573554,572,131.5,3.56829734582,3.46429683745,0.970854304369,2008
349559,575,160,62.1687088611,62.168708861,0.999999999998,2008
348473,575,160,62.0927592662,60.7242602938,0.97796040974,2008
1381263,577,120,121.844379314,121.844379314,0.999999999998,2008
352459,578,160,122.662510369,122.506113175,0.998724979672,2008
1370541,579,156,124.427140632,124.427140632,1,2008
377944,581,160,124.510672495,124.492003099,0.999850057869,2008
1231035,583,160,87.8221649862,87.8221649858,0.999999999995,2008
1380741,583,160,26.0340240915,26.0340240917,1.00000000001,2008
351442,585,320.75,122.681974044,122.681974044,0.999999999999,2008
378351,589,128,122.528996272,122.402303471,0.998966017799,2008
1380908,589,128,8.45790987173,8.03589689002,0.950104341603,2008
351613,591,282,233.836683075,231.007445854,0.987900798184,2008
353620,591,282,61.450289344,61.2484406536,0.996715252401,2008
353627,591,282,10.034109393,8.88894865232,0.885873205504,2008
1430397,591,282,8.08201667014,8.08201667022,1.00000000001,2008
351233,592,85,56.7605457796,56.7605457797,1,2008
350028,592,85,6.37818684862,6.37818684853,0.999999999986,2008
349926,592,85,16.7010185044,16.7010185042,0.999999999993,2008
348130,593,160,63.8002352189,63.5852627352,0.996630537757,2008
354555,593,160,61.6743655088,61.3769049805,0.995176917901,2008
1371182,593,160,7.80025379985,6.95067897698,0.891083694881,2008
1228268,595,187,115.99384552,115.99384552,1,2008
348856,596,320,185.551294816,185.53040512,0.999887418211,2008
351945,596,320,4.52264206204,4.48177508901,0.990963916121,2008
1371554,596,320,5.81258519997,5.76095151441,0.99111691549,2008
354730,598,480,61.4878796599,61.4878796601,1,2008
1371051,598,480,60.0013367431,60.0013367431,1,2008
378257,599,527,131.610018623,131.306957266,0.997697277455,2008
1381318,599,527,8.16266843622,8.1626684362,0.999999999998,2008
1380269,599,527,7.85918679352,7.63111509536,0.970980242085,2008
378190,599,527,8.94467748845,8.16031188326,0.912309235721,2008
1380890,599,527,95.252615002,95.2120438092,0.999574067413,2008
377372,599,527,127.26539939,127.112594292,0.998799319388,2008
1380978,599,527,8.18298685038,8.05327002913,0.984147986106,2008
376775,599,527,123.061757243,122.638232341,0.996558436094,2008
1380577,599,527,4.31210358193,4.3121035819,0.999999999994,2008
1380306,599,527,6.45944862128,6.19911342782,0.959696994477,2008
348217,600,160,120.833382698,120.124256058,0.994131368141,2008
349558,601,218,87.3537103037,87.3537103038,1,2008
352369,601,218,63.0534781621,63.0534781619,0.999999999997,2008
1370876,601,218,35.248295339,35.2482953393,1.00000000001,2008
348619,602,155,122.508818771,122.508763471,0.999999548605,2008
350387,602,155,38.0389153212,34.8497643397,0.916160832806,2008
375768,603,160,60.73607171,60.7360717099,0.999999999998,2008
376662,603,160,59.7045573466,59.7045573465,0.999999999999,2008
352946,604,88,58.9599031348,30.0723794034,0.510047978449,2008
569006,605,212,173.691333994,172.928140704,0.995606037031,2008
354707,606,152,59.6004401912,59.600440191,0.999999999997,2008
1371143,606,152,33.9194024285,33.9194024285,1,2008
347565,606,152,23.1056678775,23.0829533845,0.999016929826,2008
377347,607,290,182.859769275,182.859769275,1,2008
379378,607,290,75.4976302181,75.256065069,0.996800361172,2008
375992,607,290,59.5876672009,59.5876672009,0.999999999999,2008
348117,612,73,23.6100748632,23.6100748634,1.00000000001,2008
347514,612,73,6.82911773854,6.2767604035,0.919117321418,2008
378144,614,480,245.083251573,245.083251575,1.00000000001,2008
1380394,614,480,61.4988050403,61.4988050401,0.999999999998,2008
374419,614,480,58.0277554893,58.0277554889,0.999999999994,2008
1231048,614,480,61.5997993413,61.599799341,0.999999999995,2008
350522,615,295.5,114.455581805,114.455581805,1,2008
352239,615,295.5,62.8167154971,62.7018129553,0.998170828563,2008
1371001,615,295.5,61.6721888495,61.6721888493,0.999999999997,2008
348214,616,254.5,58.7555402811,58.7555402808,0.999999999996,2008
348329,616,254.5,57.2290382953,57.2290382954,1,2008
353635,616,254.5,65.1175909129,63.6541072829,0.977525525599,2008
349945,616,254.5,20.0740977379,20.0740977377,0.999999999992,2008
354262,616,254.5,65.1718334679,65.171833468,1,2008
349170,616,254.5,15.9472291167,15.947229116899999,1.00000000001,2008
570975,619,192,172.427818727,172.417997836,0.999943043466,2008
352248,621,150,119.932410378,119.932410378,1,2008
1380631,625,583.469999313,233.41471442900001,233.41471442900001,1,2008
378160,625,583.469999313,234.090294668,234.090294668,1,2008
1231016,625,583.469999313,23.892261294,23.8580869089,0.998569646265,2008
350011,626,141,64.2723017341,62.4341835739,0.971401083971,2008
351111,626,141,79.3152977566,78.4383448335,0.988943457972,2008
378247,627,0,257.867185034,132.884680966,0.515322183972,2008
1380564,627,0,85.2294973389,81.316363019,0.95408708907,2008
1381405,627,0,7.72893360837,7.72893360829,0.999999999989,2008
378065,628,160,60.9926404626,60.9735002842,0.999686188723,2008
1381417,628,160,61.9121275738,61.6593868799,0.995917751436,2008
349691,629,160,62.2401689494,61.8674012463,0.994010817943,2008
352100,629,160,60.2878988301,60.2878988298,0.999999999995,2008
352053,630,156,72.0777740024,36.0160363468,0.499682972251,2008
354083,630,156,58.7396830813,58.7396830814,1,2008
1370580,630,156,57.8435198865,57.8435198865,1,2008
354759,631,320,118.409584291,118.343062247,0.999438203887,2008
350949,631,320,118.058158866,118.013262651,0.999619711029,2008
353664,632,160,123.602041728,123.540865134,0.999505051919,2008
351489,632,160,7.29436056699,7.21216170486,0.988731176451,2008
354322,633,250,62.0957436324,61.9430152904,0.997540437828,2008
352546,633,250,62.5028641197,62.2560424978,0.996051035015,2008
349972,633,250,155.072657083,152.763184806,0.985107159957,2008
350442,634,145,83.9509550097,83.9509550095,0.999999999998,2008
351874,634,145,3.41280064014,3.41280064013,0.999999999998,2008
374380,636,160.800003052,120.055371707,120.007610067,0.999602169898,2008
375865,637,160.800003052,118.062154916,117.727735178,0.997167426446,2008
376153,638,320,119.051261767,119.051261767,1,2008
373802,638,320,121.008959069,121.00895907,1,2008
569530,639,160,155.356001647,155.294743207,0.999605689901,2008
1371456,640,160,125.288009022,125.288009022,1,2008
350262,640,160,8.65564023203,8.65564023199,0.999999999996,2008
1370707,642,160,123.863941711,123.26040067,0.995127387097,2008
348173,642,160,22.5991877796,22.5991877795,0.999999999996,2008
374073,644,160,122.721398548,122.721398548,1,2008
1381396,646,154,121.753591674,121.753591674,0.999999999998,2008
352843,647,160,127.4078971,127.334195128,0.999421527445,2008
350876,647,160,8.15910621302,7.81996817799,0.958434413503,2008
348656,648,160,64.1152632192,64.1117188427,0.999944718678,2008
349709,648,160,38.0487983287,37.9972008613,0.998643913354,2008
1380797,649,160,122.957004405,122.846877528,0.999104346452,2008
348402,650,160,124.055353267,123.853321274,0.998371436723,2008
352579,650,160,9.31809538021,8.27369467554,0.887916933445,2008
1370887,650,160,7.8618319763,7.84066980303,0.997308238927,2008
348048,650,160,8.29800818758,7.91920973152,0.954350676994,2008
352828,650,160,7.8910761398,7.8910761401,1.00000000004,2008
347943,652,160,124.491821242,124.461545784,0.999756807653,2008
350619,652,160,8.41732456282,8.17044114552,0.970669609392,2008
374268,656,160,118.3333529,118.3333529,0.999999999999,2008
350129,658,284,96.8780882164,95.9771528319,0.990700318296,2008
351586,658,284,94.1364557904,94.1364557903,0.999999999999,2008
1228254,658,284,96.9909077742,96.9909077741,0.999999999999,2008
375015,660,284,122.552880765,122.552880765,1,2008
375060,661,160,119.680209607,119.653516332,0.999776961662,2008
375686,661,160,38.2292186755,36.2048275003,0.947045970457,2008
1380448,665,160,123.254077293,122.902429018,0.997146964357,2008
375048,665,160,8.33750434261,7.8114619784,0.936906495926,2008
1380616,666,297,234.343417008,234.343417008,1,2008
1380721,666,297,7.59967880643,7.59967880649,1.00000000001,2008
1381199,666,297,8.76423032561,8.76423032572,1.00000000001,2008
1380184,666,297,7.83599969968,7.83599969977,1.00000000001,2008
378136,666,297,7.36771442429,7.36771442421,0.99999999999,2008
347929,667,293,63.4558298578,63.3095519902,0.997694808059,2008
349508,667,293,64.0151530328,63.6961525788,0.995016797759,2008
351731,667,293,123.739193685,123.625547501,0.999081566797,2008
353777,667,293,51.6452669146,49.2095401908,0.952837367889,2008
1371751,669,160.299999237,118.56891504,118.31339146,0.99784493617,2008
353363,669,160.299999237,15.7584148172,7.91686195122,0.502389487968,2008
348741,675,155.199996948,111.698142772,111.698142772,0.999999999999,2008
350415,676,160,96.2607000184,96.2607000182,0.999999999999,2008
350401,677,240,60.7360595504,60.7360595507,1,2008
352634,677,240,63.5209933497,63.5193704615,0.999974451151,2008
376560,679,160,59.5935727304,59.576884819,0.999719971288,2008
377316,679,160,61.5002256989,61.5002256989,1,2008
1231008,680,160,59.1064825558,59.1022582878,0.999928531224,2008
376075,680,160,61.5851229106,61.4557783872,0.997899744008,2008
349146,682,244,32.5647790952,28.8193727932,0.884985975459,2008
1370889,682,244,127.143419821,126.920020935,0.998242937886,2008
351992,682,244,124.196345755,124.078982747,0.999055020443,2008
1371614,682,244,7.21085850115,7.21085850105,0.999999999987,2008
374981,684,264,61.2616775976,61.2616775976,1,2008
1230885,684,264,8.17212038347,8.17212038356,1.00000000001,2008
1380718,684,264,62.8919177059,62.8919177059,1,2008
1381207,688,160,68.1473754388,68.1473754389,1,2008
352698,690,122,27.9121206999,26.8985304309,0.963686375541,2008
1228104,690,122,122.975615621,122.953610225,0.999821058869,2008
375455,691,418.400001526,119.786953673,119.786953674,1,2008
353569,694,160,120.896040019,120.896040019,0.999999999999,2008
351743,697,159,110.949516486,110.949516486,0.999999999998,2008
347518,699,210,55.8351094261,55.8351094261,0.999999999999,2008
349808,699,210,106.742975919,106.742975919,1,2008
378104,700,160,158.683515666,157.825384968,0.994592187509,2008
375575,701,160,121.038321952,121.038321952,0.999999999999,2008
347848,703,244,8.3424685713,8.34246857116,0.999999999984,2008
1370540,703,244,127.381944619,127.369779822,0.999904501405,2008
354606,703,244,15.8706603838,15.8706603839,1.00000000001,2008
351185,703,244,14.6655483649,14.6655483645,0.999999999978,2008
1370882,703,244,124.690066417,124.655397792,0.999721961612,2008
348257,703,244,8.47038026723,8.47038026748,1.00000000003,2008
349836,704,160.25,120.456830167,120.456830167,1,2008
1228205,704,160.25,19.3392524945,18.9730525093,0.981064418836,2008
570297,706,160,154.754503532,150.931360765,0.975295434513,2008
1380821,709,160,127.259696109,126.917846642,0.997313764864,2008
376275,709,160,9.10811434006,8.2937752172,0.91059190822,2008
347536,710,126,128.109670315,126.823174357,0.989957854434,2008
350831,710,126,110.322304656,51.9258101874,0.470673725944,2008
353532,714,160,32.5333494239,32.5333494239,0.999999999999,2008
349163,714,160,8.82354423896,8.36986471665,0.948583073873,2008
354928,714,160,31.0807200141,31.0172701001,0.997958544269,2008
1370981,714,160,59.9652278329,59.9401580638,0.999581928228,2008
1230961,716,160,121.944567906,121.428572901,0.995768610167,2008
1379774,717,148,120.698431111,120.698431111,1,2008
1380818,718,159.569999695,118.339996814,118.339996814,1,2008
378637,720,160,122.742787409,122.474554884,0.997814677911,2008
1380646,720,160,38.1387530077,36.6089194178,0.959887687215,2008
1380051,724,125,121.065581287,120.447852969,0.994897572772,2008
353631,725,230,122.282263526,122.273779043,0.999930615586,2008
353229,725,230,112.137572979,112.078429814,0.999472583864,2008
350133,725,230,6.57659489526,6.5745390828,0.99968740473,2008
350079,726,120,124.476089469,124.276852712,0.998399397365,2008
354731,727,97,96.4235753307,96.4235753307,1,2008
352977,728,120,64.7238859406,63.5585737982,0.98199564001,2008
1370662,728,120,58.4916621582,58.4221639566,0.998811827207,2008
1381296,730,128,120.215370046,120.215370046,1,2008
374036,731,128,41.6367762904,39.3366512357,0.944757369336,2008
379138,731,128,120.815115334,120.761959846,0.999560026177,2008
373760,732,128,120.049206621,120.049206621,1,2008
1379778,732,128,28.282525694,27.0080681343,0.954938339896,2008
378659,739,124,124.547261113,123.775426103,0.993802874482,2008
375733,739,124,7.69085474053,6.68931921433,0.869775784358,2008
1228143,740,120,122.712378968,122.669180586,0.999647970468,2008
351043,743,107,101.131589213,101.131589213,1,2008
1371420,744,120,121.401058478,121.365455428,0.999706731963,2008
1371306,759,480,53.9773669687,53.9548028269,0.999581970313,2008
348010,759,480,59.5942330682,59.0680867077,0.991171186648,2008
349362,762,960,58.9564575796,58.9564575792,0.999999999993,2008
1228297,762,960,72.6712806543,72.6712806543,1,2008
350181,766,138,66.6645650492,66.6645650492,1,2008
351887,766,138,51.9480929688,51.9480929688,1,2008
1228043,766,138,8.51104319743,8.51104319731,0.999999999986,2008
353063,771,72,70.734534407500007,70.7345344074,0.999999999999,2008
351219,773,656,170.738086575,170.738086574,0.999999999995,2008
349692,999,33,32.8017968482,32.8017968481,0.999999999998,2008
373795,1,215,122.871155128,122.660951822,0.998289237977,2009
1371899,4,246,90.7322475234,90.7322475234,1,2009
1370463,6,318,62.8868645748,62.8868645749,1,2009
348207,6,318,5.6279686273,5.62796862736,1.00000000001,2009
348323,7,240,87.6151053923,87.6151053923,1,2009
353373,8,0,161.501533755,161.501533755,0.999999999997,2009
350189,8,0,44.5777982846,44.5777982846,1,2009
571392,8,0,10.0383219674,10.0383219674,1.00000000001,2009
353997,8,0,28.3188776991,28.3188776991,1,2009
802107,9,60,47.9187058877,47.3308941575,0.987733146808,2009
1371315,10,238,85.3025926216,85.2469323667,0.999347496329,2009
351967,10,238,11.7375061635,11.5932400781,0.987708966169,2009
349766,10,238,42.7876947632,42.7876947634,1,2009
347971,10,238,11.574506316,10.9288649197,0.944218666554,2009
350086,10,238,102.797305642,102.797305642,0.999999999999,2009
349798,10,238,6.75214348701,6.75214348702,1,2009
349509,11,206,65.2957696778,65.2957696779,1,2009
351131,11,206,7.40888684901,7.40888684879,0.99999999997,2009
349137,11,206,35.8520776558,35.7464937844,0.997055013872,2009
353458,11,206,5.19896236741,5.19886725251,0.999981705021,2009
348578,11,206,7.65208311823,7.65208311817,0.999999999991,2009
348745,12,408,8.09316954102,8.09316954102,1,2009
354210,12,408,124.307141546,124.289677468,0.999859508651,2009
1371512,12,408,7.75232282765,7.74878303345,0.999543389217,2009
350381,12,408,126.163558611,126.163558611,1,2009
1370632,12,408,7.79980974132,7.79980974152,1.00000000003,2009
1371926,12,408,8.09922645218,8.09922645189,0.999999999964,2009
348990,12,408,8.62987970246,8.62927188345,0.999929568079,2009
353753,12,408,7.93191166445,7.93046609679,0.999817752931,2009
347818,12,408,7.34990809798,7.12515382976,0.969420805644,2009
1371633,12,408,126.141778554,125.999382491,0.998871142736,2009
351868,12,408,6.88809472245,6.76650371681,0.982347657728,2009
353494,12,408,7.70593509793,7.70593509782,0.999999999985,2009
353942,12,408,7.64182636532,7.64182636547,1.00000000002,2009
350418,12,408,7.57112118651,7.57112118652,1,2009
350807,13,281.11000061,59.585898773,59.5858987731,1,2009
351448,13,281.11000061,63.2547036358,63.1726472185,0.99870276181,2009
352580,14,240,72.3297263064,72.3297263067,1,2009
352410,14,240,31.7696612756,30.1651798655,0.949496426916,2009
1371402,14,240,66.1898819866,66.1898819865,0.999999999999,2009
352713,14,240,10.1516616636,10.1516616633,0.999999999972,2009
350136,15,1408,17.4495387886,17.4495387887,1,2009
353205,15,1408,59.4128792409,59.4128792406,0.999999999995,2009
354769,15,1408,35.1557108703,35.1372791384,0.999475711585,2009
1370587,15,1408,59.8963884457,59.8963884459,1,2009
349104,15,1408,8.18582999831,8.18582999834,1,2009
351048,15,1408,62.5421128288,62.5421128288,1,2009
348694,15,1408,7.18743875279,7.18743875279,1,2009
354825,15,1408,60.2467166631,60.2467166633,1,2009
351632,15,1408,13.1528296951,13.0527199214,0.99238872729,2009
348970,15,1408,7.78484866461,7.2899194939,0.936424047271,2009
349736,15,1408,62.42270749,62.2350186584,0.996993260318,2009
353902,15,1408,63.3875819132,63.3875819134,1,2009
347934,15,1408,254.873716223,254.694159159,0.999295505767,2009
352871,15,1408,7.77228229634,7.77228229611,0.999999999971,2009
349918,15,1408,8.38919479199,8.38919479197,0.999999999997,2009
348459,15,1408,8.37839700295,8.12777579902,0.970087213122,2009
351251,15,1408,60.0743293596,60.0669194726,0.999876654685,2009
351975,15,1408,62.1224072137,62.1224072136,0.999999999998,2009
349633,15,1408,8.50494979292,8.33126910322,0.979578869491,2009
349773,15,1408,68.7733625129,68.7733625126,0.999999999995,2009
347687,15,1408,70.3444328145,70.3444328147,1,2009
1370418,15,1408,75.0343623844,75.0343623843,0.999999999999,2009
349879,15,1408,62.2652223803,62.2652223803,1,2009
350373,16,129,39.4864886119,39.4864886119,0.999999999999,2009
352004,16,129,27.2696414009,27.2696414012,1.00000000001,2009
570210,16,129,5.35580847149,4.90480065978,0.915790899897,2009
1370579,17,640,8.82297567994,8.81357197235,0.998934179586,2009
1370636,17,640,62.1923629062,62.1886625405,0.999940501284,2009
352203,17,640,7.60300981563,7.58570733478,0.997724259041,2009
354645,17,640,61.3748586395,61.3748586394,0.999999999999,2009
568896,17,640,158.964777466,158.964777466,0.999999999999,2009
352109,17,640,8.56067249061,8.56067249054,0.999999999991,2009
354646,17,640,8.18027085514,8.18027085537,1.00000000003,2009
568898,17,640,155.572533878,155.534165641,0.99975337396,2009
350180,17,640,124.887912853,124.569375241,0.997449411997,2009
1371574,17,640,8.51228491071,8.4942566121,0.997882084682,2009
568897,17,640,1.56406980054,1.5545708664,0.993926783745,2009
349268,17,640,9.00471316502,9.00471316532,1.00000000003,2009
353300,17,640,8.97047372297,8.24540259075,0.919171366573,2009
352411,17,640,8.66359295198,7.93837131222,0.916290891807,2009
352220,18,294.5,59.8643061885,59.8643061882,0.999999999994,2009
1371228,18,294.5,61.1921000904,61.1921000908,1.00000000001,2009
347705,19,290,18.513224615,18.5132246151,1.00000000001,2009
354372,19,290,60.3961074453,59.8903699001,0.991626322182,2009
374201,21,160,9.86342117349,9.86342117341,0.999999999992,2009
375556,21,160,123.949512452,123.596085997,0.997148625701,2009
374151,21,160,8.44928633036,7.94959077757,0.940859436732,2009
377999,21,160,9.41562859966,9.41562859938,0.999999999971,2009
375611,21,160,9.06354403136,7.99718328064,0.882346160946,2009
374508,22,285,61.2563686062,61.243020387,0.999782092548,2009
378419,22,285,52.9228389752,52.9228389751,0.999999999999,2009
378781,22,285,119.386507769,119.386507769,1,2009
378910,27,622.5,131.164234869,131.16423487,1,2009
379144,27,622.5,2.99185089538,2.99185089544,1.00000000002,2009
374925,27,622.5,33.8221755689,33.822175569,1,2009
377674,27,622.5,110.158735061,110.158735061,1,2009
1380587,27,622.5,161.456062472,160.781583878,0.995822525441,2009
376673,27,622.5,7.82213986843,7.82213986844,1,2009
1380405,27,622.5,121.680384246,121.680384246,1,2009
375761,27,622.5,8.61752585491,8.61752585482,0.99999999999,2009
375674,27,622.5,8.38434907537,8.38434907528,0.999999999989,2009
374552,27,622.5,9.25143654038,9.25143654042,1,2009
353911,29,718,126.065875169,126.028090281,0.999700276645,2009
571495,29,718,7.49544327941,7.35729380075,0.981568871445,2009
1371351,29,718,126.76260569,126.611909004,0.998811189738,2009
350061,29,718,7.59360639661,7.59360639657,0.999999999995,2009
351081,29,718,8.47848707337,8.47848707351,1.00000000002,2009
348886,29,718,3.03551656149,3.03551656152,1.00000000001,2009
353417,29,718,2.59424705208,2.594247052,0.99999999997,2009
1371298,29,718,108.290046959,108.290046959,1,2009
352038,29,718,45.7837211464,45.7837211463,0.999999999998,2009
348096,29,718,16.5986828896,16.5986828896,1,2009
354526,29,718,101.924172201,101.924172201,0.999999999997,2009
349653,29,718,5.04862784941,5.04862784934,0.999999999986,2009
350830,29,718,44.4536515049,44.4536515049,0.999999999999,2009
1371812,29,718,12.8616865957,12.8616865957,1,2009
352125,30,156.299999237,109.789172726,109.789172726,1,2009
353851,30,156.299999237,13.6447977839,13.644797784,1,2009
353484,31,603,74.5314132238,74.5314132239,1,2009
1371130,31,603,69.0981654557,69.0981654557,0.999999999999,2009
347877,31,603,71.9265040418,71.9265040419,1,2009
352066,31,603,86.1863505683,86.1863505681,0.999999999998,2009
350015,34,160,96.1019351704,96.1019351707,1,2009
377087,36,386,94.2126700495,94.1708730003,0.999556354266,2009
377567,36,386,113.266085918,113.266085919,1,2009
1381135,36,386,114.61738565,114.61738565,0.999999999999,2009
374067,37,224,21.0121307034,21.0121307035,1,2009
376031,37,224,216.92925634,216.92925634,0.999999999999,2009
377995,37,224,12.7593789159,12.7593789159,1,2009
349583,38,282,77.1719951765,77.0572970011,0.998513733186,2009
353352,38,282,132.203141345,132.203141345,0.999999999999,2009
350087,38,282,21.075963526,20.7156594451,0.982904502542,2009
352691,40,155,18.0617860277,18.0617860277,1,2009
353077,40,155,120.672470355,120.672470356,1,2009
1379940,43,506,40.6464496755,40.6464496754,0.999999999998,2009
1380411,43,506,67.6775942495,67.6775942494,0.999999999999,2009
374301,43,506,19.598486012,17.6053786442,0.898302993069,2009
379241,43,506,119.661542809,119.501210172,0.998660115582,2009
347605,44,68,33.5650332255,31.5845198771,0.940994744886,2009
375196,46,147,59.4485268093,59.4485268091,0.999999999996,2009
376091,47,154,15.7158176983,15.7158176985,1.00000000002,2009
1381097,47,154,101.17312519,101.17312519,1,2009
1380687,48,280,120.755855234,120.694024156,0.99948796621,2009
375368,48,280,9.29530080447,9.29530080422,0.999999999974,2009
375505,48,280,3.2208821967,3.18580680061,0.989110003426,2009
348999,49,626,97.1224089521,97.1224089521,1,2009
349158,49,626,68.1518910412,68.1518910411,0.999999999998,2009
352194,49,626,96.5411436505,95.4003916769,0.98818377398,2009
349830,49,626,68.5719333417,68.4394626024,0.998068149273,2009
352891,49,626,4.49678424158,4.3503632796,0.967438739749,2009
1370943,49,626,23.5558922284,23.5558922285,1.00000000001,2009
347788,49,626,124.324646694,124.324646694,1,2009
347767,49,626,3.35394229441,3.3539422944,0.999999999996,2009
349273,49,626,1.25487468352,1.2548746835,0.999999999979,2009
1370911,49,626,55.7738461531,55.0190178153,0.98646626708,2009
356486,49,626,97.3308721101,97.3308721099,0.999999999998,2009
348718,50,500,240.739158623,240.739158623,1,2009
1228309,50,500,18.6412489933,18.641248993,0.999999999984,2009
349157,50,500,27.362887883,27.3628878831,1,2009
352978,50,500,57.6992838826,57.6992838826,0.999999999999,2009
353537,50,500,59.6853240579,59.6853240579,1,2009
349670,50,500,19.7915152773,19.7915152771,0.999999999988,2009
1228251,50,500,8.3590720871,8.35907208717,1.00000000001,2009
354814,51,320,120.492976035,120.492976035,1,2009
350566,51,320,120.095264105,120.095264105,1,2009
1228072,52,625.299999237,119.068516202,118.331282521,0.99380832394,2009
348407,52,625.299999237,15.7822665862,15.7822665861,0.999999999995,2009
353179,52,625.299999237,103.02168791,101.502942081,0.985257998979,2009
1371816,52,625.299999237,87.7583495335,87.7468614695,0.999869094347,2009
